transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_aaded534c3740ddb39b7ce14,2025-01-01T09:00:00,流入,365458.25,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5790e7832081edc70f662e9f,2025-01-01T12:44:52,流出,2439.03,其他已声明事项,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_749fb8aaabff8bc7b9b3cb14,2025-01-01T14:03:19,流出,18365.03,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_eb5dc5a597b048e7866dc5a2,2025-01-06T16:26:54,流出,44916.34,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0d8f5d670cd4478d4ef4bb74,2025-01-08T11:14:00,流出,2448.81,其他已声明事项,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4135d0875f7cf9464b767297,2025-01-09T10:55:17,流出,2897.89,其他已声明事项,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_dfdee410e96ea96ef2777688,2025-01-10T13:03:58,流出,2033.42,其他已声明事项,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d6cb6d5bfea361a538b25768,2025-01-14T10:00:19,流出,16389.77,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_858bbb6eb71099115171ffe7,2025-01-16T13:36:44,流出,47889.53,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b962ffd5c0682bc8f14b9d56,2025-01-16T15:23:22,流出,19391.56,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f442e8f997b00557b36f0ca4,2025-01-18T14:15:43,流出,17265.64,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d5dd95b9170c62177747ff4c,2025-01-23T09:23:05,流出,39353.87,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_17845d1c1345fb42c27f9d3c,2025-01-28T11:22:33,流出,46370.26,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5bedb827aaa858c7ac223ca2,2025-02-01T09:44:14,流出,16432.10,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e29f32073c0e131bd53e3a02,2025-02-02T16:30:41,流入,303811.10,销售回款,仅供人工查看；不得作为模型输入或导入数据库
