transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_aaded534c3740ddb39b7ce14,2025-01-01T09:00:00,0.00,365458.25,365458.25
synb1_txn_5790e7832081edc70f662e9f,2025-01-01T12:44:52,2439.03,0.00,363019.22
synb1_txn_749fb8aaabff8bc7b9b3cb14,2025-01-01T14:03:19,18365.03,0.00,344654.19
synb1_txn_eb5dc5a597b048e7866dc5a2,2025-01-06T16:26:54,44916.34,0.00,299737.85
synb1_txn_0d8f5d670cd4478d4ef4bb74,2025-01-08T11:14:00,2448.81,0.00,297289.04
synb1_txn_4135d0875f7cf9464b767297,2025-01-09T10:55:17,2897.89,0.00,294391.15
synb1_txn_dfdee410e96ea96ef2777688,2025-01-10T13:03:58,2033.42,0.00,292357.73
synb1_txn_d6cb6d5bfea361a538b25768,2025-01-14T10:00:19,16389.77,0.00,275967.96
synb1_txn_858bbb6eb71099115171ffe7,2025-01-16T13:36:44,47889.53,0.00,228078.43
synb1_txn_b962ffd5c0682bc8f14b9d56,2025-01-16T15:23:22,19391.56,0.00,208686.87
synb1_txn_f442e8f997b00557b36f0ca4,2025-01-18T14:15:43,17265.64,0.00,191421.23
synb1_txn_d5dd95b9170c62177747ff4c,2025-01-23T09:23:05,39353.87,0.00,152067.36
synb1_txn_17845d1c1345fb42c27f9d3c,2025-01-28T11:22:33,46370.26,0.00,105697.10
synb1_txn_5bedb827aaa858c7ac223ca2,2025-02-01T09:44:14,16432.10,0.00,89265.00
synb1_txn_e29f32073c0e131bd53e3a02,2025-02-02T16:30:41,0.00,303811.10,393076.10
synb1_txn_08d60a7f791c69fe852b9283,2025-02-03T09:00:00,0.00,2677950.00,3071026.10
synb1_txn_c5b6afd1b8b42c6052adc42b,2025-02-04T12:46:20,2817.86,0.00,3068208.24
synb1_txn_a8e81018100b52cae21d22ad,2025-02-05T14:20:55,2218.63,0.00,3065989.61
synb1_txn_86783db1b40642c17479c876,2025-02-06T17:32:15,2699.23,0.00,3063290.38
synb1_txn_a5825aca204b68f8fb0e277d,2025-02-07T09:45:53,0.00,239443.90,3302734.28
synb1_txn_a8cf5c13b4e1435ed5f14a2a,2025-02-08T10:17:50,52021.60,0.00,3250712.68
synb1_txn_79d9e6cba7cfd1bf3c033381,2025-02-09T12:11:13,0.00,248405.13,3499117.81
synb1_txn_6775b64f261f209978baa2dc,2025-02-10T14:20:01,39667.32,0.00,3459450.49
synb1_txn_2c9b244e048d725df6421c34,2025-02-11T11:13:45,16931.59,0.00,3442518.90
synb1_txn_05c5682827fd2e5f15da14fe,2025-02-13T13:47:01,18959.82,0.00,3423559.08
synb1_txn_f460f3d1d68a8b2d2fb93f61,2025-02-13T16:08:30,2083.43,0.00,3421475.65
synb1_txn_a42d3223b1b3b79cc72b7a86,2025-02-13T17:03:16,37058.33,0.00,3384417.32
synb1_txn_b7e94d47331466383c909ae6,2025-02-14T16:40:27,543858.93,0.00,2840558.39
synb1_txn_34f33292a49745c1d1bd4d67,2025-02-18T15:22:16,0.00,297640.66,3138199.05
synb1_txn_9adf4b5734a410a6a042f89c,2025-02-22T14:56:49,449059.10,0.00,2689139.95
synb1_txn_b226bf624f2c9d4a1c87f886,2025-02-25T09:39:50,433065.98,0.00,2256073.97
synb1_txn_32cda928979f14f9434f1f1e,2025-02-25T16:19:46,19088.49,0.00,2236985.48
synb1_txn_cad2c8e7870bb161a411a23a,2025-02-26T13:31:14,458469.55,0.00,1778515.93
synb1_txn_1d0564eb3b11303966ff27cc,2025-02-26T16:18:28,49782.75,0.00,1728733.18
synb1_txn_c7092c827871ac797a9cb988,2025-03-01T10:14:28,41298.01,0.00,1687435.17
synb1_txn_ba42f87501f8cf8583d16ff5,2025-03-01T12:01:12,762332.21,0.00,925102.96
synb1_txn_4a55475f6e9bdf8aa5475b06,2025-03-02T16:15:43,2377.20,0.00,922725.76
synb1_txn_af65d238c76648174d5abb8d,2025-03-03T09:00:00,8217.27,0.00,914508.49
synb1_txn_08ee7defc88ad98f5807e0e6,2025-03-03T09:42:50,39387.45,0.00,875121.04
synb1_txn_b497c9ae3a205561a57acf21,2025-03-03T11:54:43,53964.55,0.00,821156.49
synb1_txn_5e5a08ef82613c2eda1f6f00,2025-03-03T15:04:55,2474.75,0.00,818681.74
synb1_txn_b9a79273c09074e2980d2494,2025-03-03T15:17:57,0.00,532320.22,1351001.96
synb1_txn_20676ba089c27027e1d8f58c,2025-03-03T16:50:38,20578.06,0.00,1330423.90
synb1_txn_be3012459618a819b3f56480,2025-03-06T14:58:44,15153.77,0.00,1315270.13
synb1_txn_ea25b389a9eb56e47d6d1dab,2025-03-09T12:06:30,590463.08,0.00,724807.05
synb1_txn_5923e59a1a2d92d13d4cf0ef,2025-03-10T14:42:29,0.00,542678.89,1267485.94
synb1_txn_834027e1f95d212dc6b75c7c,2025-03-10T15:32:39,0.00,448247.63,1715733.57
synb1_txn_be30944eb1d684d6a050a679,2025-03-11T11:21:28,19770.84,0.00,1695962.73
synb1_txn_62a2d68bf6c9a3a74a49ca03,2025-03-12T14:28:51,2451.47,0.00,1693511.26
synb1_txn_0e75e671aacdb3d93c464cb4,2025-03-18T16:54:07,0.00,519136.46,2212647.72
synb1_txn_f28c02ed0e12ddde03c2d6cc,2025-03-20T17:11:16,588188.81,0.00,1624458.91
synb1_txn_6ba8f00ddfad9a078d939e3a,2025-03-22T15:59:32,2515.73,0.00,1621943.18
synb1_txn_74a54e91fc9405b1147ba168,2025-03-23T13:09:00,764736.43,0.00,857206.75
synb1_txn_6a8117b5ccafc6f80095e9b6,2025-03-25T15:06:55,43879.99,0.00,813326.76
synb1_txn_69a98edaccc0897237a81fc8,2025-03-25T15:24:43,15909.33,0.00,797417.43
synb1_txn_87786c6fca3ade31e45c1caa,2025-04-03T09:00:00,9097.69,0.00,788319.74
synb1_txn_4970671ada7d3e54867bafa5,2025-04-03T14:58:40,0.00,741807.88,1530127.62
synb1_txn_5e7a2d21db27d1163ddfb159,2025-04-04T14:14:29,0.00,664909.24,2195036.86
synb1_txn_2bc63d73ababa7c0185c6248,2025-04-05T15:47:48,2634.82,0.00,2192402.04
synb1_txn_101256ab72640ddc680a8d99,2025-04-06T09:51:06,367612.69,0.00,1824789.35
synb1_txn_e53da60db648b33382c85a38,2025-04-07T09:37:07,47659.75,0.00,1777129.60
synb1_txn_cc40f547701ff42645d69998,2025-04-07T09:43:24,356334.63,0.00,1420794.97
synb1_txn_39dcf99fe5cfcb85ecbbadd6,2025-04-08T11:50:34,37534.08,0.00,1383260.89
synb1_txn_8d161b73a8ab9119f8485f14,2025-04-08T14:50:44,0.00,602308.33,1985569.22
synb1_txn_e9f277144a97020d65a5a455,2025-04-10T11:31:54,15576.00,0.00,1969993.22
synb1_txn_a3f674871eb26d6b825564d3,2025-04-13T12:11:34,0.00,577963.52,2547956.74
synb1_txn_a5f0def823ce48c7de37b893,2025-04-14T09:03:11,389777.68,0.00,2158179.06
synb1_txn_8354f59d6905289ad2431789,2025-04-14T09:48:52,2173.55,0.00,2156005.51
synb1_txn_ccab99538e8dc661a2904d70,2025-04-18T16:19:44,44793.51,0.00,2111212.00
synb1_txn_d6a3e8f52981bb36ae2023cf,2025-04-18T17:59:49,2401.71,0.00,2108810.29
synb1_txn_afd44ed0a45e271d71a9767f,2025-04-22T09:20:31,17281.84,0.00,2091528.45
synb1_txn_f78bee6713592132bffb265f,2025-04-23T14:40:43,336092.79,0.00,1755435.66
synb1_txn_ff2cfa47edff653990fb9c74,2025-04-24T16:12:53,18897.90,0.00,1736537.76
synb1_txn_4b921d0bcb650ba7fbcf39fe,2025-04-25T16:35:08,48542.66,0.00,1687995.10
synb1_txn_8cad7417fbbf88596c996d02,2025-04-27T09:16:27,19656.26,0.00,1668338.84
synb1_txn_71dd2be41e6f3cb369d60fd5,2025-04-27T10:04:20,2609.07,0.00,1665729.77
synb1_txn_00ef55dd421f154fed4f516a,2025-04-28T09:00:00,209981.78,0.00,1455747.99
synb1_txn_df2a3f414d257055199fe8ae,2025-04-28T09:00:00,57186.71,0.00,1398561.28
synb1_txn_fe5b8bc28b2a731244a3d6a0,2025-04-28T09:00:00,6862.39,0.00,1391698.89
synb1_txn_e2e59521045707d54ada3ede,2025-05-02T12:06:31,46761.19,0.00,1344937.70
synb1_txn_f25f5008a0801f947378ae1a,2025-05-03T09:00:00,8804.22,0.00,1336133.48
synb1_txn_e842187c5efee42570e657c2,2025-05-03T13:22:25,164464.31,0.00,1171669.17
synb1_txn_53e7e0fb29d84772f47f5198,2025-05-03T17:24:04,19146.02,0.00,1152523.15
synb1_txn_be44304f4ae33ed96ffa08d2,2025-05-04T12:56:29,2110.39,0.00,1150412.76
synb1_txn_7195889037dae40757e298d5,2025-05-05T10:44:22,18879.10,0.00,1131533.66
synb1_txn_96740396d78ef2944e3daabf,2025-05-05T16:08:37,39386.26,0.00,1092147.40
synb1_txn_4e9b925292a8daf0087a8c19,2025-05-06T13:04:48,46113.28,0.00,1046034.12
synb1_txn_ab6dd25f3170cb05d0ce2379,2025-05-06T14:13:42,182136.00,0.00,863898.12
synb1_txn_499615890712047a76c516e9,2025-05-12T17:17:08,15796.28,0.00,848101.84
synb1_txn_276f2cbe1f3c55326411bed8,2025-05-14T16:06:45,2718.86,0.00,845382.98
